"Metabolite"	"Number_of_IVs_T2DM"	"Number_of_Proxies_T2DM"	"Simple_Median_Estimate_T2DM"	"Simple_Median_SE_T2DM"	"Simple_Median_Pval_T2DM"	"Weighted_Median_Estimate_T2DM"	"Weighted_Median_SE_T2DM"	"Weighted_Median_Pval_T2DM"	"Random_IVW_Estimate_T2DM"	"Random_IVW_SE_T2DM"	"Random_IVW_Pval_T2DM"	"Random_IVW_RSE_T2DM"	"Random_IVW_HetStat_T2DM"	"Random_IVW_FStat_T2DM"	"Fixed_IVW_Estimate_T2DM"	"Fixed_IVW_SE_T2DM"	"Fixed_IVW_Pval_T2DM"	"Fixed_IVW_RSE_T2DM"	"Fixed_IVW_HetStat_T2DM"	"Fixed_IVW_FStat_T2DM"	"Egger_Estimate_T2DM"	"Egger_SE_T2DM"	"Egger_Pval_T2DM"	"Egger_Intercept_T2DM"	"Egger_Intercept_SE_T2DM"	"Egger_Intercept_Pval_T2DM"	"Egger_RSE_T2DM"	"Egger_HetStat_T2DM"	"Egger_Isq_T2DM"	"Number_of_IVs_FG"	"Number_of_Proxies_FG"	"Simple_Median_Estimate_FG"	"Simple_Median_SE_FG"	"Simple_Median_Pval_FG"	"Weighted_Median_Estimate_FG"	"Weighted_Median_SE_FG"	"Weighted_Median_Pval_FG"	"Random_IVW_Estimate_FG"	"Random_IVW_SE_FG"	"Random_IVW_Pval_FG"	"Random_IVW_RSE_FG"	"Random_IVW_HetStat_FG"	"Random_IVW_FStat_FG"	"Fixed_IVW_Estimate_FG"	"Fixed_IVW_SE_FG"	"Fixed_IVW_Pval_FG"	"Fixed_IVW_RSE_FG"	"Fixed_IVW_HetStat_FG"	"Fixed_IVW_FStat_FG"	"Egger_Estimate_FG"	"Egger_SE_FG"	"Egger_Pval_FG"	"Egger_Intercept_FG"	"Egger_Intercept_SE_FG"	"Egger_Intercept_Pval_FG"	"Egger_RSE_FG"	"Egger_HetStat_FG"	"Egger_Isq_FG"	"Number_of_IVs_HBA1C"	"Number_of_Proxies_HBA1C"	"Simple_Median_Estimate_HBA1C"	"Simple_Median_SE_HBA1C"	"Simple_Median_Pval_HBA1C"	"Weighted_Median_Estimate_HBA1C"	"Weighted_Median_SE_HBA1C"	"Weighted_Median_Pval_HBA1C"	"Random_IVW_Estimate_HBA1C"	"Random_IVW_SE_HBA1C"	"Random_IVW_Pval_HBA1C"	"Random_IVW_RSE_HBA1C"	"Random_IVW_HetStat_HBA1C"	"Random_IVW_FStat_HBA1C"	"Fixed_IVW_Estimate_HBA1C"	"Fixed_IVW_SE_HBA1C"	"Fixed_IVW_Pval_HBA1C"	"Fixed_IVW_RSE_HBA1C"	"Fixed_IVW_HetStat_HBA1C"	"Fixed_IVW_FStat_HBA1C"	"Egger_Estimate_HBA1C"	"Egger_SE_HBA1C"	"Egger_Pval_HBA1C"	"Egger_Intercept_HBA1C"	"Egger_Intercept_SE_HBA1C"	"Egger_Intercept_Pval_HBA1C"	"Egger_RSE_HBA1C"	"Egger_HetStat_HBA1C"	"Egger_Isq_HBA1C"
"N2,N5-diacetylornithine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0189755944037177	0.0121985964023899	0.119813814205544	NA	NA	702.553613955882	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00840347752164641	0.00596375824116842	0.15880828862862	NA	NA	702.553613955882	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00027107992005311	0.00460835864090287	0.95309266714744	NA	NA	702.553613955882	NA	NA	NA	NA	NA	NA	NA	NA	NA
"N6-acetyllysine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0437953464704836	0.0132317855293802	0.00093342927758671	NA	NA	799.0080384278	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00987724835291759	0.00670907435292515	0.14096087839135	NA	NA	799.0080384278	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00167726858823129	0.00484544258822372	0.729227098416628	NA	NA	799.0080384278	NA	NA	NA	NA	NA	NA	NA	NA	NA
"N6-carbamoylthreonyladenosine"	2	0	NA	NA	NA	NA	NA	NA	0.0586109149970666	0.0311482643738355	0.0598801359330567	0.544670697735304	0.296666168971462	68.0318011639463	0.0586109149970666	0.0311482643738355	0.0598801359330567	0.544670697735304	0.296666168971462	68.0318011639463	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0233844915028227	0.0145872251762814	0.10891695410453	0.754489528063569	0.569254447957587	68.0318011639463	-0.0233844915028227	0.0145872251762814	0.10891695410453	0.754489528063569	0.569254447957587	68.0318011639463	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0334331232823089	0.011301292892108	0.00309295749275268	0.112424755392768	0.0126393256251238	68.0318011639463	-0.0334331232823089	0.011301292892108	0.00309295749275268	0.112424755392768	0.0126393256251238	68.0318011639463	NA	NA	NA	NA	NA	NA	NA	NA	NA
"N6,N6,N6-trimethyllysine"	2	0	NA	NA	NA	NA	NA	NA	0.0699367539302788	0.0161028509595469	1.40467797093447e-05	0.481058461955469	0.231417243818962	246.861136174673	0.0699367539302788	0.0161028509595469	1.40467797093447e-05	0.481058461955469	0.231417243818962	246.861136174673	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.00413566637535632	0.0084337854205533	0.623872854847659	0.633889575721229	0.40181599420804	246.861136174673	-0.00413566637535632	0.0084337854205533	0.623872854847659	0.633889575721229	0.40181599420804	246.861136174673	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0098208092755448	0.0114448624568212	0.390838559514345	1.77113180028036	3.13690785396433	246.861136174673	-0.0098208092755448	0.00646189202577105	0.128560246345705	1.77113180028036	3.13690785396433	246.861136174673	NA	NA	NA	NA	NA	NA	NA	NA	NA
"nicotinamide"	2	1	NA	NA	NA	NA	NA	NA	-0.0499367634841897	0.0555137663675344	0.368365962093876	1.84431413685423	3.40149463540037	72.1396090368039	-0.0499367634841897	0.0300999516612837	0.0971094749279415	1.84431413685423	3.40149463540037	72.1396090368039	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.00744269485783019	0.0144612076841012	0.606786293926597	0.185118534760967	0.0342688719120474	72.1396090368039	-0.00744269485783019	0.0144612076841012	0.606786293926597	0.185118534760967	0.0342688719120474	72.1396090368039	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0426223096400165	0.0664098538278629	0.520998498328609	6.03371905035331	36.4057655785965	72.1396090368039	-0.0426223096400165	0.0110064544394015	0.00010773211465782	6.03371905035331	36.4057655785965	72.1396090368039	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O-sulfo-L-tyrosine"	2	0	NA	NA	NA	NA	NA	NA	-0.144284715512398	0.200442877839552	0.471629920977684	8.78588680223397	77.191806901669	145.853384286527	-0.144284715512398	0.0228141885220494	2.54315008183908e-10	8.78588680223397	77.191806901669	145.853384286527	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0547507504283518	0.0679980011173697	0.420714798691427	6.13247341669203	37.6072302064345	145.853384286527	-0.0547507504283518	0.0110881852226681	7.90267294747816e-07	6.13247341669203	37.6072302064345	145.853384286527	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0445366366333603	0.0392737530102743	0.256792404205875	4.83566817857045	23.3836867332389	145.853384286527	-0.0445366366333603	0.00812168071918546	4.16585840596694e-08	4.83566817857045	23.3836867332389	145.853384286527	NA	NA	NA	NA	NA	NA	NA	NA	NA
"octanoylcarnitine"	2	0	NA	NA	NA	NA	NA	NA	-0.0338572305608846	0.0346446909726124	0.328435309427206	1.55193704339219	2.40850858665288	137.737698609175	-0.0338572305608846	0.0223235157122656	0.129352013952928	1.55193704339219	2.40850858665288	137.737698609175	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.00174148600302006	0.0113467457617108	0.878020632349918	0.8036693702178	0.645884456626276	137.737698609175	0.00174148600302006	0.0113467457617108	0.878020632349918	0.8036693702178	0.645884456626276	137.737698609175	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0171633367561024	0.00863891290633432	0.0469504090505851	0.929296227401623	0.863591478262889	137.737698609175	0.0171633367561024	0.00863891290633432	0.0469504090505851	0.929296227401623	0.863591478262889	137.737698609175	NA	NA	NA	NA	NA	NA	NA	NA	NA
"oleoylcarnitine"	2	0	NA	NA	NA	NA	NA	NA	0.018958270736178	0.0143703807859044	0.187082154781248	0.0180071365980017	0.00032425696845909	338.116723910456	0.018958270736178	0.0143703807859044	0.187082154781248	0.0180071365980017	0.00032425696845909	338.116723910456	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.00855392107531784	0.00716695541304233	0.232664885759394	0.575936522184322	0.331702877585772	338.116723910456	0.00855392107531784	0.00716695541304233	0.232664885759394	0.575936522184322	0.331702877585772	338.116723910456	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0148595577192407	0.0145329166213385	0.30655569006005	2.64360541554167	6.98864959308123	338.116723910456	0.0148595577192407	0.00549738494856304	0.00687120004750294	2.64360541554167	6.98864959308123	338.116723910456	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ornithine"	2	0	NA	NA	NA	NA	NA	NA	-0.151786406229612	0.245264176747602	0.536002634011492	8.6351126921124	74.5651712054806	83.0067756265591	-0.151786406229612	0.0284031240231103	9.09155983980073e-08	8.6351126921124	74.5651712054806	83.0067756265591	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.00416886940993821	0.0237743799403704	0.860803572169723	1.50459209248936	2.26379736478151	83.0067756265591	-0.00416886940993821	0.0158012128729425	0.791909189432985	1.50459209248936	2.26379736478151	83.0067756265591	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0356873600191261	0.0317449556483028	0.260932453166368	2.7636842883495	7.63795084566987	83.0067756265591	-0.0356873600191261	0.0114864623944659	0.00189056443302508	2.7636842883495	7.63795084566987	83.0067756265591	NA	NA	NA	NA	NA	NA	NA	NA	NA
"orotate"	3	0	0.0159337834450115	0.0150825580710659	0.290768274945564	-0.00075560849746292	0.00820478015355587	0.926623600105965	0.00120030731306216	0.012698660660622	0.92469422509175	1.57742107410066	4.97651449003373	702.709614055089	0.00120030731306216	0.0080502669002707	0.881473498888418	1.57742107410066	4.97651449003373	702.709614055089	-0.034194974611762	0.0181974927830247	0.0602303455973479	0.0137025429615426	0.00631794122142351	0.0300955626491533	0.522196517760089	0.272689203160763	0.99601772376193	3	0	-0.00133730620260002	0.00511896355177216	0.793903190601398	-0.00031180609095166	0.00416024289190446	0.940255280915761	-0.00118370190763472	0.00426462000396844	0.781347624739463	1.05066610517729	2.20779852913684	702.709614055089	-0.00118370190763472	0.00405896790898077	0.770572343028819	1.05066610517729	2.20779852913684	702.709614055089	0.00396853877902985	0.0123239247005505	0.747438247108015	-0.00196189355944448	0.00420599015462129	0.640891820921643	1.34657757374765	1.81327116212012	0.995785602223549	3	0	0.00019104374322857	0.00668419021019415	0.977198419331223	-0.00528965084730216	0.00369651822883319	0.152435389550427	-0.00558720998677269	0.0076819752723729	0.467033478376188	2.50133553430385	12.5133589103422	702.709614055089	-0.00558720998677269	0.00307114945876739	0.0688722384738283	2.50133553430385	12.5133589103422	702.709614055089	0.00525222195949617	0.0210976154195482	0.803400536029502	-0.00409460434904564	0.00713088413761276	0.565827660781163	3.0676645130449	9.41056556459499	0.995548138700954
"orotidine"	3	0	0.0506731095438912	0.041719564086625	0.224513868685219	0.0110252008464296	0.0062857272275924	0.0794295451624081	0.0119625578621848	0.00998301947930753	0.230803925806293	1.61204134952676	5.19735462516811	1201.24033957706	0.0119625578621848	0.00619278127216662	0.0533972970421756	1.61204134952676	5.19735462516811	1201.24033957706	0.00697052798391539	0.00827633460347676	0.399662558732779	0.00590695798984332	0.00379415041686058	0.119503917654694	1.23207263230275	1.51800297126942	0.998929018221506	3	0	-0.0104326990237423	0.0134661208627114	0.43849521692924	0.00020334823284837	0.0037403719142244	0.956643742921316	0.00018477032732048	0.00369005311799864	0.9600645832719	0.415678262199255	0.345576835329985	1201.24033957706	0.00018477032732048	0.00369005311799864	0.9600645832719	0.415678262199255	0.345576835329985	1201.24033957706	0.00105586403890822	0.00398072749644809	0.79082151001636	-0.00084393784644909	0.0014466675566184	0.559646391726234	0.0725258106596478	0.00525999321183908	0.998628783827664	3	0	-0.00021780079351363	0.0143248924852263	0.987869144891348	-0.00086913851371592	0.00253382433191423	0.731587543646018	-0.00246363767605559	0.0123714034932818	0.842153460925965	5.00948576929137	50.1898953454655	1201.24033957706	-0.00246363767605559	0.00246959549603269	0.31847940936575	5.00948576929137	50.1898953454655	1201.24033957706	0.00319630193885887	0.0115673728957257	0.782301933377782	-0.00609967973668577	0.00471945381801439	0.196199763065386	4.3352767378714	18.7946243939289	0.998800084853812
"oxalate (ethanedioate)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0320042763160695	0.036770870661016	0.384098033535807	NA	NA	112.934879749692	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0132783699609224	0.018725906355147	0.47826806405006	NA	NA	112.934879749692	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0197473194290641	0.0136188409855615	0.147058519219297	NA	NA	112.934879749692	NA	NA	NA	NA	NA	NA	NA	NA	NA
"p-cresol-glucuronide*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0175949182832553	0.0399452198863092	0.659592253098865	NA	NA	103.081625516551	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0252035315949332	0.0194970716111748	0.196120745095134	NA	NA	103.081625516551	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0137906116274163	0.0137906116274163	0.317310507862914	NA	NA	103.081625516551	NA	NA	NA	NA	NA	NA	NA	NA	NA
"palmitoyl dihydrosphingomyelin (d18_0_16_0)*"	5	0	-0.0554028079620484	0.041848459011877	0.185539170577117	-0.081940693538665	0.019809201677857	3.52648721345434e-05	-0.0109731000004307	0.0883552014980936	0.901162442470705	5.4402482512534	118.385204141063	103.041363726517	-0.0109731000004307	0.0162410238315388	0.499268665596113	5.4402482512534	118.385204141063	103.041363726517	-0.19389642841361	0.184156050094041	0.292390501714045	0.0257322495504188	0.0229348683257363	0.261874911335394	5.27234916468219	83.3929971429749	0.956714939180815	5	0	-0.00212745615344781	0.014027685946925	0.879454134609293	-0.0054376159481419	0.0102693438653241	0.596458754414778	0.00593550481432658	0.0183292062704226	0.746068479333092	2.19205391247323	19.2204014207567	103.041363726517	0.00593550481432658	0.00836165851858194	0.477798530263875	2.19205391247323	19.2204014207567	103.041363726517	-0.0159117821083205	0.045229806810448	0.724989318618555	0.00295510997733887	0.00547345190526866	0.589266842912098	2.4164894952386	17.5182644417955	0.959564809528783	5	0	0.00153896688783467	0.0124882949114104	0.901922794801278	-0.0240878296989391	0.00770839308469776	0.00177875543257444	-0.0218622769656374	0.00949143847403526	0.0212581388576496	1.56526631121936	9.80023450015304	103.041363726517	-0.0218622769656374	0.00606378506072959	0.0003116910372637	1.56526631121936	9.80023450015304	103.041363726517	-0.0547673856103145	0.0133038828688248	3.84424661727945e-05	0.00457762207734339	0.00164735609730503	0.0054565310878929	0.832401599775739	2.07867726992763	0.961940172314832
"palmitoyl ethanolamide"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00113507944875094	0.015777604337638	0.942647710487007	NA	NA	465.844921741549	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00459707176744129	0.010272469011196	0.654504117414342	NA	NA	465.844921741549	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0052213654642543	0.00686723066494316	0.447057008108802	NA	NA	465.844921741549	NA	NA	NA	NA	NA	NA	NA	NA	NA
"palmitoyl sphingomyelin (d18_1_16_0)"	6	0	0.0155197596677703	0.0352784910710425	0.659994108056049	0.0298196130743957	0.0472247348304115	0.52775250182296	-0.00353516406645782	0.115063770538348	0.97549003369042	5.19921165003696	135.1590089094	48.1996320007248	-0.00353516406645782	0.0221310033680837	0.873087399694119	5.19921165003696	135.1590089094	48.1996320007248	-0.303990201613212	0.44515952327004	0.494683146384382	0.0298162464650573	0.0425019902701244	0.48297488451087	5.48524369500695	120.351593574454	0.64205024516757	6	0	-0.00353754719186944	0.0176187069496253	0.840867796717382	-0.0058932024470651	0.0184458201771993	0.749357136958286	0.024493585440474	0.0492891715500673	0.619233873561944	4.79627035573005	115.021046626274	48.1996320007248	0.024493585440474	0.0102765623900209	0.0171516095502535	4.79627035573005	115.021046626274	48.1996320007248	-0.144781802960342	0.194006444877956	0.455502420601804	0.016589467806893	0.018365074595722	0.366358146986328	4.88704479894949	95.5328274677572	0.765533553462254	6	0	0.00202370884685425	0.0120958434825133	0.867129175570614	-0.0101863919232735	0.0118541470561343	0.390169284421468	0.019712830351693	0.0217255362899883	0.364217726308741	2.81003943506696	39.4816081331573	48.1996320007248	0.019712830351693	0.00773139907535516	0.0107812365848105	2.81003943506696	39.4816081331573	48.1996320007248	-0.0663979224926604	0.0804376440875991	0.40911143688096	0.00851323785100419	0.00767016183088726	0.267035083987126	2.74705343939153	30.1852103954912	0.751868547955512
"palmitoylcarnitine"	2	0	NA	NA	NA	NA	NA	NA	0.0554968271045543	0.0963285241018148	0.564533808688142	5.45907974936276	29.8015517099025	223.048304670997	0.0554968271045543	0.0176455608865321	0.00166037350445398	5.45907974936276	29.8015517099025	223.048304670997	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.037959267774234	0.0691017690997052	0.582783044719104	7.92417744220876	62.7925881356101	223.048304670997	0.037959267774234	0.00872037124403968	1.34322869432733e-05	7.92417744220876	62.7925881356101	223.048304670997	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0376457828279913	0.0343631529845779	0.273285556755043	5.09553826537558	25.9645102139067	223.048304670997	0.0376457828279913	0.00674377292347644	2.37354594402579e-08	5.09553826537558	25.9645102139067	223.048304670997	NA	NA	NA	NA	NA	NA	NA	NA	NA
"pantothenate"	3	1	0.048750866831038	0.0376444265600207	0.195308001192154	0.0510534347512311	0.0365214349914285	0.162142105472526	0.0395759845791107	0.029749111277874	0.183411234457482	0.882606604800774	1.5579888376759	52.7863665165975	0.0395759845791107	0.029749111277874	0.183411234457482	0.882606604800774	1.5579888376759	52.7863665165975	0.480596017544658	0.417970658174691	0.250213092538454	-0.0382819930560881	0.0361892161393396	0.290133525732442	0.66256108094346	0.438987185980965	0	3	0	-0.00256990531145331	0.0201737187425613	0.898632700361313	-0.0139732723170492	0.016560112660983	0.39878626315935	-0.0180772137536718	0.0144793191826933	0.211853474349422	0.91243607468243	1.66507918076376	52.7863665165975	-0.0180772137536718	0.0144793191826933	0.211853474349422	0.91243607468243	1.66507918076376	52.7863665165975	-0.190872680486518	0.198202926464734	0.33553926336505	0.0150571467105815	0.0172249685626031	0.382038453938802	0.949182281394154	0.900947003312609	0.500128882087203	3	0	0.0244141004588065	0.0179422627622061	0.17360739540377	0.00145408919657139	0.0131815854789021	0.912161812020353	-0.00680185588511244	0.0236311619252075	0.773473679627381	2.20042151312807	9.68370967087366	52.7863665165975	-0.00680185588511244	0.0107393796071435	0.526500864607747	2.20042151312807	9.68370967087366	52.7863665165975	-0.337885746792594	0.30541643870091	0.268591675744985	0.0288169812868547	0.0265098823892288	0.277024487957488	2.10683425037975	4.43875055857321	0.567211216130308
"phenol sulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0587065210093218	0.05487783485654	0.284724000775703	NA	NA	45.7596995773746	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0421155476806004	0.0242483456342851	0.0824150447448035	NA	NA	45.7596995773746	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0459442338333823	0.0191434307639093	0.0163950718491923	NA	NA	45.7596995773746	NA	NA	NA	NA	NA	NA	NA	NA	NA
"phenylacetate"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0479165621379404	0.0213842508714775	0.025042873468087	NA	NA	84.5793527304261	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0399964692225783	0.0182162137053327	0.0281168487975726	NA	NA	84.5793527304261	NA	NA	NA	NA	NA	NA	NA	NA	NA
"phenylalanine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0342795712162191	0.0640878940129313	0.592730265819558	NA	NA	34.4783603132358	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0476933164747396	0.0283179066568766	0.0921409896538883	NA	NA	34.4783603132358	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0551453971739176	0.0208658259576986	0.00822097132068858	NA	NA	34.4783603132358	NA	NA	NA	NA	NA	NA	NA	NA	NA
"phenyllactate (PLA)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00119291635769139	0.0164622457361412	0.94223283849302	NA	NA	542.820928859057	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00071574981461483	0.00811183123230145	0.92968966605199	NA	NA	542.820928859057	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00691891487461006	0.00596458178845695	0.246048806102687	NA	NA	542.820928859057	NA	NA	NA	NA	NA	NA	NA	NA	NA
"phenylpyruvate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00840263900002546	0.0444139490001346	0.849944540437619	NA	NA	67.5428474047487	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108033930000327	0.0216067860000655	0.617075077451974	NA	NA	67.5428474047487	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0372116870001128	0.0156049010000473	0.0170969855522096	NA	NA	67.5428474047487	NA	NA	NA	NA	NA	NA	NA	NA	NA
"phosphatidylcholine (16_0_22_5n3, 18_1_20_4)*"	2	0	NA	NA	NA	NA	NA	NA	-0.0252611363138074	0.0351220632651744	0.471994047944262	1.10566655717401	1.22249853565303	65.6119278752714	-0.0252611363138074	0.0317655110731968	0.426475165981881	1.10566655717401	1.22249853565303	65.6119278752714	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0269388324987061	0.0171375952274871	0.115970407483797	0.514538990688878	0.26475037293913	65.6119278752714	-0.0269388324987061	0.0171375952274871	0.115970407483797	0.514538990688878	0.26475037293913	65.6119278752714	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0175126692916467	0.0134927428054658	0.194310533723588	0.39452379437537	0.15564902432834	65.6119278752714	0.0175126692916467	0.0134927428054658	0.194310533723588	0.39452379437537	0.15564902432834	65.6119278752714	NA	NA	NA	NA	NA	NA	NA	NA	NA
"phosphoethanolamine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0337432146871405	0.0309886665494147	0.276202886617978	NA	NA	135.946768161083	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0185931999296488	0.0158386517919231	0.240429857397095	NA	NA	135.946768161083	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00137727406886288	0.011018192550903	0.900523550339774	NA	NA	135.946768161083	NA	NA	NA	NA	NA	NA	NA	NA	NA
"pipecolate"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00272524229788615	0.0286150441278046	0.924125711867492	NA	NA	38.8367096212034	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0109009691915446	0.0218019383830892	0.617075077451974	NA	NA	38.8367096212034	NA	NA	NA	NA	NA	NA	NA	NA	NA
"piperine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0485857507476059	0.0579516786025661	0.401815163308927	NA	NA	33.3072890983164	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0052683344184151	0.0263416720920755	0.841480581121794	NA	NA	33.3072890983164	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00468296392748009	0.0222440786555304	0.833256914830536	NA	NA	33.3072890983164	NA	NA	NA	NA	NA	NA	NA	NA	NA
